route_id,route_long_name
302,"Schlieren, Zentrum/Bahnhof to Schlieren, Kesslerstrasse"
302,"Weiningen ZH, Gemeindehaus to Weiningen ZH, Lindenplatz"
302,"Unterengstringen, Sennenbüel to Unterengstringen, Eckstein"
302,"Weiningen ZH, Ausserdorf to Unterengstringen, Aegelsee"
302,"Weiningen ZH, Lindenplatz to Weiningen ZH, Ausserdorf"
302,"Unterengstringen, Aegelsee to Unterengstringen, Sennenbüel"
302,"Schlieren, Talacker-Windegg to Schlieren, Feldstrasse"
302,"Unterengstringen, Eckstein to Schlieren, Talacker-Windegg"
302,"Schlieren, Feldstrasse to Schlieren, Bahnhof"
302,"Schlieren, Bahnhof to Schlieren, Zentrum/Bahnhof"
302,"Urdorf, Uitikonerstrasse to Urdorf, Spitzacker"
302,"Urdorf, Rainweg to Urdorf, Neumattstrasse"
302,"Schlieren, Spital Limmattal to Urdorf, Feldegg"
302,"Schlieren, Kesslerstrasse to Schlieren, Spital Limmattal"
302,"Urdorf, Feldegg to Urdorf, Rainweg"
302,"Urdorf, Spitzacker to Urdorf, Uitikonerstrasse"
302,"Urdorf, Neumattstrasse to Urdorf, Spitzacker"
302,"Urdorf, Uitikonerstrasse to Urdorf Weihermatt, Bahnhof"
302,"Urdorf Weihermatt, Bahnhof to Urdorf, Uitikonerstrasse"
302,"Urdorf, Feldegg to Schlieren, Spital Limmattal"
302,"Urdorf, Neumattstrasse to Urdorf, Rainweg"
302,"Urdorf, Spitzacker to Urdorf, Neumattstrasse"
302,"Urdorf, Rainweg to Urdorf, Feldegg"
302,"Schlieren, Kesslerstrasse to Schlieren, Zentrum"
302,"Schlieren, Spital Limmattal to Schlieren, Kesslerstrasse"
302,"Schlieren, Zentrum to Schlieren, Bahnhof"
302,"Schlieren, Bahnhof to Schlieren, Feldstrasse"
302,"Weiningen ZH, Aegelsee to Weiningen ZH, Ausserdorf"
302,"Unterengstringen, Eckstein to Unterengstringen, Sennenbüel N"
302,"Schlieren, Talacker-Windegg to Unterengstringen, Eckstein"
302,"Unterengstringen, Sennenbüel N to Weiningen ZH, Aegelsee"
302,"Weiningen ZH, Lindenplatz to Weiningen ZH, Gemeindehaus"
302,"Weiningen ZH, Ausserdorf to Weiningen ZH, Lindenplatz"
303,"Spreitenbach, Ikea to Spreitenbach, Shopping Center"
303,"Dietikon, Gjuchstrasse to Dietikon, Oetwilerstrasse"
303,"Dietikon, Sommerau to Dietikon, Dörfli"
303,"Dietikon, Bahnhof to Dietikon, Sommerau"
303,"Urdorf, Herweg to Urdorf, Luberzen"
303,"Dietikon, Hofacker to Dietikon, Birmensdorferstrasse"
303,"Spreitenbach, Altersheim to Spreitenbach, Shopping Center"
303,"Urdorf, Luberzen to Urdorf, Herweg"
303,"Schlieren, Zentrum/Bahnhof to Schlieren, Kesslerstrasse"
303,"Dietikon, Vorstadt to Dietikon, Oetwilerstrasse"
303,"Dietikon, Bahnhof to Dietikon, Vorstadt"
303,"Dietikon, Oetwilerstrasse to Dietikon, Gjuchstrasse"
303,"Schlieren, Reitmen to Schlieren, Steinacker"
303,"Schlieren, Kesslerstrasse to Schlieren, Reitmen"
303,"Schlieren, Steinacker to Urdorf, Luberzen"
303,"Dietikon, Dörfli to Dietikon, Sommerau"
303,"Dietikon, Birmensdorferstrasse to Dietikon, Hofacker"
303,"Urdorf, Herweg to Dietikon, Birmensdorferstrasse"
303,"Dietikon, Hofacker to Dietikon, Dörfli"
303,"Dietikon, Gjuchstrasse to Spreitenbach, Asp"
303,"Dietikon, Sommerau to Dietikon, Bahnhof"
303,"Spreitenbach, Asp to Spreitenbach, Brüel"
303,"Spreitenbach, Brüel to Spreitenbach, Altersheim"
303,"Schlieren, Mülligen to Schlieren, Gasometerbrücke"
303,"Spreitenbach, Furttalstrasse to Spreitenbach, Interio"
303,"Spreitenbach, Ikea to Spreitenb, Center Spreitenbach"
303,"Spreitenbach, Shopping Center to Spreitenbach, Ikea"
303,"Spreitenb, Center Spreitenbach to Spreitenbach, Furttalstrasse"
303,"Spreitenbach, Breiti to Killwangen, Bahnhof"
303,"Spreitenbach, Interio to Spreitenbach, Breiti"
303,"Zürich, Farbhof to Zürich, Micafil"
303,"Zürich, Micafil to Schlieren, Mülligen"
303,"Schlieren, Wagonsfabrik to Schlieren, Zentrum/Bahnhof"
303,"Schlieren, Gasometerbrücke to Schlieren, Wagonsfabrik"
305,"Bergdietikon, Bergli to Bergdietikon, Bernold"
305,"Dietikon, Bahnhofstrasse to Dietikon, Stadthaus"
305,"Dietikon, Bahnhof to Dietikon, Bahnhofstrasse"
305,"Dietikon, Marmori-Weiher to Bergdietikon, Baltenschwil"
305,"Dietikon, Stadthaus to Dietikon, Marmori-Weiher"
305,"Bergdietikon, Baltenschwil to Bergdietikon, Rietwies"
305,"Bergdietikon, Rietwies to Bergdietikon, Bergli"
305,"Dietikon, Marmori-Weiher to Dietikon, Stadthaus"
305,"Dietikon, Stelzenacker to Dietikon, Marmori-Weiher"
305,"Dietikon, Stadthaus to Dietikon, Oberdorf"
305,"Bergdietikon, Vorbühl to Kindhausen AG, Eichholz"
305,"Bergdietikon, Bernold to Bergdietikon, Vorbühl"
305,"Kindhausen AG, Eichholz to Kindhausen AG"
305,"Dietikon, Hätschen to Dietikon, Staffelackerstrasse"
305,"Dietikon, Oberdorf to Dietikon, Hätschen"
305,"Dietikon, Staffelackerstrasse to Dietikon, Stelzenacker"
305,"Bergdietikon, Bernold to Bergdietikon, Bergli"
305,"Kindhausen AG, Eichholz to Bergdietikon, Vorbühl"
305,"Kindhausen AG to Kindhausen AG, Eichholz"
305,"Bergdietikon, Vorbühl to Bergdietikon, Bernold"
305,"Bergdietikon, Rietwies to Bergdietikon, Baltenschwil"
305,"Bergdietikon, Bergli to Bergdietikon, Rietwies"
305,"Bergdietikon, Baltenschwil to Bergdietikon, Dünni"
305,"Bergdietikon, Dünni to Dietikon, Marmori-Weiher"
305,"Dietikon, Kirchplatz to Dietikon, Bahnhof"
305,"Dietikon, Stadthaus to Dietikon, Kirchplatz"
306,"Dietikon, Stelzenacker to Dietikon, Stadthalle Ost"
306,"Dietikon, Bahnhofstrasse to Dietikon, Stadthaus"
306,"Dietikon, Bahnhof to Dietikon, Bahnhofstrasse"
306,"Dietikon, Oberdorf to Dietikon, Hätschen"
306,"Dietikon, Stadthaus to Dietikon, Oberdorf"
306,"Dietikon, Hätschen to Dietikon, Staffelackerstrasse"
306,"Dietikon, Staffelackerstrasse to Dietikon, Stelzenacker"
306,"Dietikon, Stadthalle Ost to Dietikon, Stelzenacker"
306,"Dietikon, Oberdorf to Dietikon, Stadthaus"
306,"Dietikon, Hätschen to Dietikon, Oberdorf"
306,"Dietikon, Stadthaus to Dietikon, Kirchplatz"
306,"Dietikon, Kirchplatz to Dietikon, Bahnhof"
306,"Dietikon, Stelzenacker to Dietikon, Hätschen"
308,"Unterengstringen, Langacher to Oberengstringen, Paradies"
308,"Oberengstringen, Lanzrain to Oberengstringen, Zentrum"
308,"Zürich, Frankental to Oberengstringen, Eggbühl"
308,"Oberengstringen, Eggbühl to Oberengstringen, Lanzrain"
308,"Urdorf, Sonne to Urdorf, Oberurdorf"
308,"Schlieren, Feldstrasse to Schlieren, Bahnhof"
308,"Unterengstringen, Sennenbüel to Unterengstringen, Eckstein"
308,"Oberengstringen, Paradies to Unterengstringen, Langacher"
308,"Oberengstringen, Zentrum to Oberengstringen, Paradies"
308,"Unterengstringen, Langacher to Unterengstringen, Sennenbüel N"
308,"Unterengstringen, Langwisen to Schlieren, Talacker-Windegg"
308,"Unterengstringen, Eckstein to Unterengstringen, Langwisen"
308,"Schlieren, Talacker-Windegg to Schlieren, Feldstrasse"
308,"Schlieren, Heimeliweg to Schlieren, Spital Limmattal"
308,"Schlieren, Brunngasse to Schlieren, Nassacker"
308,"Schlieren, Bahnhof to Schlieren, Brunngasse"
308,"Schlieren, Nassacker to Schlieren, Heimeliweg"
308,"Urdorf, Feldegg to Urdorf, Schlierenstrasse"
308,"Schlieren, Spital Limmattal to Urdorf, Feldegg"
308,"Urdorf, Schlierenstrasse to Urdorf, Niederurdorf"
308,"Urdorf, Niederurdorf to Urdorf, Neumatt"
308,"Schlieren, Heimeliweg to Schlieren, Nassacker"
308,"Urdorf, Neumatt to Urdorf, Niederurdorf"
308,"Urdorf, Sonne to Urdorf, Spitzacker"
308,"Urdorf, Oberurdorf to Urdorf, Sonne"
308,"Urdorf, Spitzacker to Urdorf, Neumatt"
308,"Urdorf, Schlierenstrasse to Urdorf, Feldegg"
308,"Urdorf, Niederurdorf to Urdorf, Schlierenstrasse"
308,"Urdorf, Feldegg to Schlieren, Spital Limmattal"
308,"Schlieren, Spital Limmattal to Schlieren, Heimeliweg"
308,"Schlieren, Feldstrasse to Schlieren, Talacker-Windegg"
308,"Schlieren, Brunngasse to Schlieren, Bahnhof"
308,"Schlieren, Nassacker to Schlieren, Brunngasse"
308,"Schlieren, Bahnhof to Schlieren, Feldstrasse"
308,"Unterengstringen, Langwisen to Unterengstringen, Eckstein"
308,"Schlieren, Talacker-Windegg to Unterengstringen, Langwisen"
308,"Unterengstringen, Eckstein to Unterengstringen, Sennenbüel N"
308,"Unterengstringen, Sennenbüel to Unterengstringen, Langacher"
308,"Oberengstringen, Eggbühl to Zürich, Frankental"
308,"Oberengstringen, Zentrum to Oberengstringen, Lanzrain"
308,"Oberengstringen, Paradies to Oberengstringen, Zentrum"
308,"Oberengstringen, Lanzrain to Oberengstringen, Eggbühl"
308,"Urdorf, Neumatt to Urdorf, Sonne"
309,"Dietikon, Lerzen to Dietikon, Pestalozzi"
309,"Dietikon, Moosmatt to Dietikon, Hagackerstrasse"
309,"Dietikon, Silbern to Dietikon, Moosmatt"
309,"Dietikon, Hagackerstrasse to Dietikon, Lerzen"
309,"Dietikon, Grünau to Dietikon, Pestalozzi"
309,"Dietikon, Grünau to Dietikon, Bahnhof"
309,"Dietikon, Pestalozzi to Dietikon, Grünau"
309,"Dietikon, Bahnhof to Dietikon, Grünau"
309,"Dietikon, Lerzen to Dietikon, Hagackerstrasse"
309,"Dietikon, Pestalozzi to Dietikon, Lerzen"
309,"Dietikon, Hagackerstrasse to Dietikon, Moosmatt"
309,"Dietikon, Moosmatt to Dietikon, Silbern"
311,"Urdorf, Schlierenstrasse to Urdorf, Feldegg"
311,"Dietikon, Bahnhof to Dietikon, Sommerau"
311,"Urdorf, Niederurdorf to Urdorf, Neumatt"
311,"Dietikon, Schönenwerd to Schlieren, Steinacker"
311,"Dietikon, Schäflibach to Glanzenberg, Bahnhof"
311,"Dietikon, Sommerau to Dietikon, Schäflibach"
311,"Glanzenberg, Bahnhof to Dietikon, Schönenwerd"
311,"Urdorf, Feldegg to Urdorf, Schlierenstrasse"
311,"Schlieren, Steinacker to Urdorf, Feldegg"
311,"Urdorf, Schlierenstrasse to Urdorf, Niederurdorf"
311,"Urdorf Weihermatt, Bahnhof to Urdorf, Uitikonerstrasse"
311,"Urdorf, Spitzacker to Urdorf, Uitikonerstrasse"
311,"Urdorf, Neumatt to Urdorf, Spitzacker"
311,"Urdorf, Uitikonerstrasse to Urdorf Weihermatt, Bahnhof"
311,"Urdorf, Spitzacker to Urdorf, Neumatt"
311,"Urdorf, Uitikonerstrasse to Urdorf, Spitzacker"
311,"Urdorf, Neumatt to Urdorf, Niederurdorf"
311,"Urdorf, Niederurdorf to Urdorf, Schlierenstrasse"
311,"Dietikon, Schönenwerd to Glanzenberg, Bahnhof"
311,"Schlieren, Spital Limmattal to Schlieren, Steinacker"
311,"Urdorf, Feldegg to Schlieren, Spital Limmattal"
311,"Schlieren, Steinacker to Dietikon, Schönenwerd"
311,"Dietikon, Schäflibach to Dietikon, Sommerau"
311,"Glanzenberg, Bahnhof to Dietikon, Schäflibach"
311,"Dietikon, Sommerau to Dietikon, Bahnhof"
314,"Urdorf, Sonne to Urdorf, Oberurdorf"
314,"Dietikon, Bahnhof to Dietikon, Sommerau"
314,"Dietikon, Birmensdorferstrasse to Urdorf, Herweg"
314,"Dietikon, Schäflibach to Glanzenberg, Bahnhof"
314,"Dietikon, Sommerau to Dietikon, Schäflibach"
314,"Glanzenberg, Bahnhof to Dietikon, Birmensdorferstrasse"
314,"Urdorf, Niederurdorf to Urdorf, Neumatt"
314,"Urdorf, Herweg to Urdorf, Niederurdorf"
314,"Urdorf, Neumatt to Urdorf, Spitzacker"
314,"Urdorf, Spitzacker to Urdorf, Sonne"
314,"Urdorf, Spitzacker to Urdorf, Neumatt"
314,"Birmensdorf ZH, Bahnhof to Birmensdorf ZH, Ristet"
314,"Urdorf, Heinrich-Stutz-Strasse to Birmensdorf ZH, Ristet"
314,"Urdorf, Oberurdorf to Urdorf, Heinrich-Stutz-Strasse"
314,"Birmensdorf ZH, Ristet to Birmensdorf ZH, Bahnhof"
314,"Urdorf, Heinrich-Stutz-Strasse to Urdorf, Oberurdorf"
314,"Birmensdorf ZH, Ristet to Urdorf, Heinrich-Stutz-Strasse"
314,"Urdorf, Oberurdorf to Urdorf, Sonne"
314,"Urdorf, Sonne to Urdorf, Spitzacker"
314,"Dietikon, Birmensdorferstrasse to Glanzenberg, Bahnhof"
314,"Urdorf, Niederurdorf to Urdorf, Herweg"
314,"Urdorf, Neumatt to Urdorf, Niederurdorf"
314,"Urdorf, Herweg to Dietikon, Birmensdorferstrasse"
314,"Dietikon, Schäflibach to Dietikon, Sommerau"
314,"Glanzenberg, Bahnhof to Dietikon, Schäflibach"
314,"Dietikon, Sommerau to Dietikon, Bahnhof"
325,"Dietikon, Bahnhofstrasse to Dietikon, Stadthaus"
325,"Dietikon, Bahnhof to Dietikon, Bahnhofstrasse"
325,"Dietikon, Gyrhalden to Dietikon, Weidstrasse"
325,"Dietikon, Oberdorf to Dietikon, Hätschen"
325,"Dietikon, Stadthaus to Dietikon, Oberdorf"
325,"Dietikon, Lerzen to Dietikon, Weinberg"
325,"Dietikon, Weidstrasse to Dietikon, Lerzen"
325,"Dietikon, Lerzen to Dietikon, Weidstrasse"
325,"Dietikon, Weinberg to Dietikon, Lerzen"
325,"Dietikon, Weidstrasse to Dietikon, Gyrhalden"
325,"Dietikon, Oberdorf to Dietikon, Stadthaus"
325,"Dietikon, Hätschen to Dietikon, Oberdorf"
325,"Dietikon, Stadthaus to Dietikon, Kirchplatz"
325,"Dietikon, Kirchplatz to Dietikon, Bahnhof"
747,"Ebmatingen, Looren to Ebmatingen, Benkelsteg"
747,"Zürich, Klusplatz to Zürich, Carl-Spitteler-Strasse"
747,"Ebmatingen, Leeacherstrasse to Ebmatingen"
747,"Zürich, Friedhof Witikon to Pfaffhausen, Müseren"
747,"Zürich, Loorenstrasse to Zürich, Glockenacker"
747,"Zürich, Carl-Spitteler-Strasse to Zürich, Loorenstrasse"
747,"Zürich, Glockenacker to Zürich, Friedhof Witikon"
747,"Binz bei Maur, Fridlimatt to Binz bei Maur, Post"
747,"Pfaffhausen, Müseren to Binz bei Maur, Fridlimatt"
747,"Binz bei Maur, Post to Ebmatingen, Leeacherstrasse"
747,"Maur, Dorf to Maur, Kirche"
747,"Ebmatingen, Benkelsteg to Maur, Platten"
162,"Kilchberg ZH, Bahnhof to Kilchberg ZH,Schulhaus Dorfstr"
162,"Kilchberg ZH, Bahnhof to Kilchberg ZH,Schulhaus Dorfstr"
162,"Kilchberg ZH, Altersheim to Kilchberg ZH, Hallenbad"
162,"Kilchberg ZH, Altersheim to Kilchberg ZH, Hallenbad"
162,"Kilchberg ZH, Kreuzstrasse to Kilchberg ZH, Gottlieb-Binder"
162,"Kilchberg ZH, Kreuzstrasse to Kilchberg ZH, Gottlieb-Binder"
162,"Kilchberg ZH, Schwelle to Kilchberg ZH, Kreuzstrasse"
162,"Kilchberg ZH, Schwelle to Kilchberg ZH, Kreuzstrasse"
162,"Kilchberg ZH, Gottlieb-Binder to Kilchberg ZH, Altersheim"
162,"Kilchberg ZH, Gottlieb-Binder to Kilchberg ZH, Altersheim"
162,"Adliswil, Hofackerstrasse to Adliswil, Ahornweg"
162,"Adliswil, Hofackerstrasse to Adliswil, Ahornweg"
162,"Kilchberg ZH, Hallenbad to Adliswil, Hofackerstrasse"
162,"Kilchberg ZH, Hallenbad to Adliswil, Hofackerstrasse"
162,"Adliswil, Ahornweg to Kilchberg ZH, Spital"
162,"Adliswil, Ahornweg to Kilchberg ZH, Spital"
162,"Kilchberg ZH, Spital to Adliswil, Ahornweg"
162,"Kilchberg ZH, Spital to Adliswil, Ahornweg"
162,"Kilchberg ZH, Kreuzstrasse to Kilchberg ZH, Schwelle"
162,"Kilchberg ZH, Kreuzstrasse to Kilchberg ZH, Schwelle"
162,"Kilchberg ZH, Altersheim to Kilchberg ZH, Gottlieb-Binder"
162,"Kilchberg ZH, Altersheim to Kilchberg ZH, Gottlieb-Binder"
162,"Kilchberg ZH, Kirche to Kilchberg ZH, Altersheim"
162,"Kilchberg ZH, Kirche to Kilchberg ZH, Altersheim"
162,"Kilchberg ZH, Gottlieb-Binder to Kilchberg ZH, Kreuzstrasse"
162,"Kilchberg ZH, Gottlieb-Binder to Kilchberg ZH, Kreuzstrasse"
162,"Kilchberg ZH,Schulhaus Dorfstr to Kilchberg ZH, Bahnhof"
162,"Kilchberg ZH,Schulhaus Dorfstr to Kilchberg ZH, Bahnhof"
162,"Kilchberg ZH, Schwelle to Kilchberg ZH,Schulhaus Dorfstr"
162,"Kilchberg ZH, Schwelle to Kilchberg ZH,Schulhaus Dorfstr"
162,"Kilchberg ZH, Hallenbad to Adliswil, Hofackerstrasse"
162,"Kilchberg ZH, Hallenbad to Adliswil, Hofackerstrasse"
162,"Adliswil, Hofackerstrasse to Kilchberg ZH, Kirche"
162,"Adliswil, Hofackerstrasse to Kilchberg ZH, Kirche"
163,"Kilchberg ZH, Bendlikon to Kilchberg ZH, Lindt & Sprüngli"
S18,
S18,
S18,
S18,
S18,
S18,
S18,
S18,"Zürich, Balgrist to Zürich, Hegibachplatz"
S18,
S18,
S18,
S18,
S18,
S18,
S18,"Zürich, Rehalp to Zürich, Balgrist"
S18,
S18,"Zürich, Kreuzplatz to Zürich, Bahnhof Stadelhofen"
S18,"Zürich, Hegibachplatz to Zürich, Kreuzplatz"
S18,
S18,
S18,
S18,
S18,
S18,
S18,"Zürich, Hegibachplatz to Zürich, Balgrist"
S18,"Zürich, Bahnhof Stadelhofen to Zürich, Kreuzplatz"
S18,
S18,"Zürich, Kreuzplatz to Zürich, Hegibachplatz"
S18,
S18,"Zürich, Balgrist to Zürich, Rehalp"
S18,
S18,
S18,
S18,
S18,
S18,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,"Zollikerb., Langägerten/Spital to Zollikerberg, Station"
91,"Zollikerberg, Station to Zollikerb., Langägerten/Spital"
91,
91,
91,
91,
91,
91,
91,
91,
91,
910,"Waldburg, Station to Zollikon, Rebwiesstrasse"
910,"Zollikon, Dufourplatz to Zollikon, Gemeindehaus"
910,"Zürich, Bahnhof Tiefenbrunnen to Zollikon, Seestrasse"
910,"Zollikon, Seestrasse to Zollikon, Bahnhof"
910,"Zollikon, Bahnhof to Zollikon, Dufourplatz"
910,"Zollikon, Rebwiesstrasse to Waldburg, Station"
910,"Zollikon, Höhestrasse to Zollikon, Allmend"
910,"Zollikon, Gemeindehaus to Zollikon, Höhestrasse"
910,"Zollikon, Allmend to Zollikon, Schützenstrasse"
910,"Zollikon, Schützenstrasse to Zollikon, Rebwiesstrasse"
910,"Zollikerb., Langägerten/Spital to Zollikerberg, Station"
910,"Waldburg, Station to Zollikerb., Langägerten/Spital"
910,"Zollikerberg, Station to Zollikerb., Langägerten/Spital"
910,"Zollikerb., Langägerten/Spital to Waldburg, Station"
910,"Zollikon, Gemeindehaus to Zollikon, Dufourplatz"
910,"Zollikon, Schützenstrasse to Zollikon, Allmend"
910,"Zollikon, Rebwiesstrasse to Zollikon, Schützenstrasse"
910,"Zollikon, Allmend to Zollikon, Höhestrasse"
910,"Zollikon, Höhestrasse to Zollikon, Gemeindehaus"
910,"Zollikon, Felbenstrasse to Zollikon, Bahnübergang"
910,"Zollikon, Dufourplatz to Zollikon, Felbenstrasse"
910,"Zollikon, Bahnübergang to Zürich, Bahnhof Tiefenbrunnen"
912,"Itschnach, Tägermoos to Itschnach, Rebweg"
912,"Zollikon, Bahnübergang to Zollikon, Felbenstrasse"
912,"Zürich, Bahnhof Tiefenbrunnen to Zollikon, Bahnübergang"
912,"Küsnacht ZH, Bühlstrasse to Küsnacht ZH, Goldbacherstrasse"
912,"Zollikon, Dufourplatz to Zollikon, Beugi"
912,"Zollikon, Felbenstrasse to Zollikon, Dufourplatz"
912,"Zollikon, Beugi to Zollikon, Goldhaldenplatz"
912,"Zollikon, Goldhaldenplatz to Küsnacht ZH, Bühlstrasse"
912,"Küsnacht ZH, Boglerenstrasse to Küsnacht ZH, Schiedhaldenstr."
912,"Küsnacht ZH, Goldbacherstrasse to Küsnacht ZH, Boglerenstrasse"
912,"Küsnacht ZH, Schiedhaldenstr. to Küsnacht ZH, Schiedhaldensteig"
912,"Küsnacht ZH, Schübel to Itschnach, Tägermoos"
912,"Zürich, Friedrichstrasse to Zürich, Höschgasse"
912,"Zürich, Elektrowatt to Zürich, Chinagarten"
912,"Itschnach, Dorf to Itschnach, Fallacher"
912,"Itschnach, Rebweg to Itschnach, Dorf"
912,"Zürich, Bellevue to Zürich, Elektrowatt"
912,"Zürich, Chinagarten to Zürich, Bahnhof Tiefenbrunnen"
912,"Zürich, Opernhaus to Zürich, Bellevue"
912,"Zürich, Wildbachstrasse to Zürich, Friedrichstrasse"
912,"Zürich, Feldeggstrasse to Zürich, Kreuzstrasse"
912,"Zürich, Höschgasse to Zürich, Feldeggstrasse"
912,"Zürich, Kreuzstrasse to Zürich, Opernhaus"
912,"Zollikon, Felbenstrasse to Zollikon, Bahnübergang"
912,"Zürich, Bahnhof Tiefenbrunnen to Zürich, Wildbachstrasse"
912,"Zollikon, Bahnübergang to Zürich, Bahnhof Tiefenbrunnen"
912,"Küsnacht ZH, Schübel to Küsnacht ZH, Schiedhaldensteig"
912,"Küsnacht ZH, Bühlstrasse to Zollikon, Goldhaldenplatz"
912,"Zollikon, Beugi to Zollikon, Dufourplatz"
912,"Zollikon, Dufourplatz to Zollikon, Felbenstrasse"
912,"Zollikon, Goldhaldenplatz to Zollikon, Beugi"
912,"Zollikon, Goldhaldenplatz to Zollikon, Beugi"
912,"Küsnacht ZH, Boglerenstrasse to Küsnacht ZH, Goldbacherstrasse"
912,"Küsnacht ZH, Goldbacherstrasse to Küsnacht ZH, Bühlstrasse"
912,"Küsnacht ZH, Schiedhaldenstr. to Küsnacht ZH, Boglerenstrasse"
912,"Küsnacht ZH, Schiedhaldensteig to Küsnacht ZH, Schiedhaldenstr."
912,"Itschnach, Fallacher to Itschnach, Dorf"
912,"Itschnach, Tägermoos to Küsnacht ZH, Schübel"
912,"Küsnacht ZH, Schiedhaldensteig to Küsnacht ZH, Schübel"
912,"Itschnach, Rebweg to Itschnach, Tägermoos"
912,"Itschnach, Dorf to Itschnach, Rebweg"
916,"Küsnacht ZH, Boglerenstrasse to Küsnacht ZH, Goldbacherstrasse"
916,"Küsnacht ZH, Obere Heslibachst to Küsnacht ZH, Bergstrasse"
916,"Küsnacht ZH, Bühlstrasse to Küsnacht ZH, Goldbacherstrasse"
916,"Zollikon, Goldhaldenplatz to Küsnacht ZH, Bühlstrasse"
916,"Küsnacht ZH, Boglerenstrasse to Küsnacht ZH, Schiedhaldenstr."
916,"Küsnacht ZH, Goldbacherstrasse to Küsnacht ZH, Boglerenstrasse"
916,"Küsnacht ZH, Schiedhaldenstr. to Küsnacht ZH, Oberwacht"
916,"Küsnacht ZH, Oberwacht to Küsnacht ZH, Obere Heslibachst"
916,"Zollikon, Felbenstrasse to Zollikon, Dufourplatz"
916,"Zürich, Bellevue to Zürich, Elektrowatt"
916,"Küsnacht ZH, Himmelistrasse to Küsnacht ZH, Hesligenstrasse"
916,"Küsnacht ZH, Bergstrasse to Küsnacht ZH, Himmelistrasse"
916,"Küsnacht ZH, Hesligenstrasse to Küsnacht ZH, Ränkestrasse"
916,"Küsnacht ZH, Ränkestrasse to Küsnacht ZH, Allmend"
916,"Zürich, Chinagarten to Zürich, Bahnhof Tiefenbrunnen"
916,"Zürich, Elektrowatt to Zürich, Chinagarten"
916,"Zürich, Bahnhof Tiefenbrunnen to Zollikon, Bahnübergang"
916,"Zollikon, Bahnübergang to Zollikon, Felbenstrasse"
916,"Küsnacht ZH, Himmelistrasse to Küsnacht ZH, Bergstrasse"
916,"Zollikon, Beugi to Zollikon, Goldhaldenplatz"
916,"Zollikon, Dufourplatz to Zollikon, Beugi"
916,"Küsnacht ZH, Allmend to Küsnacht ZH, Hesligenstrasse"
916,"Küsnacht ZH, Hesligenstrasse to Küsnacht ZH, Himmelistrasse"
916,"Küsnacht ZH, Obere Heslibachst to Küsnacht ZH, Oberwacht"
916,"Küsnacht ZH, Bergstrasse to Küsnacht ZH, Obere Heslibachst"
916,"Küsnacht ZH, Oberwacht to Küsnacht ZH, Schiedhaldenstr."
916,"Küsnacht ZH, Schiedhaldenstr. to Küsnacht ZH, Boglerenstrasse"
916,"Zürich, Wildbachstrasse to Zürich, Friedrichstrasse"
916,"Zollikon, Beugi to Zollikon, Dufourplatz"
916,"Küsnacht ZH, Bühlstrasse to Zollikon, Goldhaldenplatz"
916,"Küsnacht ZH, Goldbacherstrasse to Küsnacht ZH, Bühlstrasse"
916,"Zollikon, Goldhaldenplatz to Zollikon, Beugi"
916,"Zollikon, Felbenstrasse to Zollikon, Bahnübergang"
916,"Zollikon, Dufourplatz to Zollikon, Felbenstrasse"
916,"Zollikon, Bahnübergang to Zürich, Bahnhof Tiefenbrunnen"
916,"Zürich, Bahnhof Tiefenbrunnen to Zürich, Wildbachstrasse"
916,"Zürich, Opernhaus to Zürich, Bellevue"
916,"Zürich, Höschgasse to Zürich, Feldeggstrasse"
916,"Zürich, Friedrichstrasse to Zürich, Höschgasse"
916,"Zürich, Feldeggstrasse to Zürich, Kreuzstrasse"
916,"Zürich, Kreuzstrasse to Zürich, Opernhaus"
916,"Zürich, Bellevue to Zürich, Bellevue"
917,
917,
917,
917,
917,
917,
918,"Küsnacht ZH, Oberfeld to Küsnacht ZH, Obere Heslibachst"
918,"Küsnacht ZH, Bahnhof to Küsnacht ZH, Zentrum"
918,"Küsnacht ZH, Reform. Kirche to Küsnacht ZH, Hallenbad"
918,"Küsnacht ZH, Zentrum to Küsnacht ZH, Reform. Kirche"
918,"Küsnacht ZH, Hallenbad to Küsnacht ZH, Gartenstrasse"
918,"Küsnacht ZH, Gartenstrasse to Küsnacht ZH, Oberfeld"
918,"Küsnacht ZH, Zentrum to Küsnacht ZH, Bahnhof"
918,"Küsnacht ZH, Obere Heslibachst to Küsnacht ZH, Zentrum"
919,"Itschnach, Rebweg to Itschnach, Dorf"
919,"Küsnacht ZH, Oberwacht to Küsnacht ZH, Schiedhaldenstr."
919,"Küsnacht ZH, Bahnhof to Küsnacht ZH, Zentrum"
919,"Küsnacht ZH, Zentrum to Küsnacht ZH, Oberwacht"
919,"Küsnacht ZH, Schiedhaldensteig to Küsnacht ZH, Schübel"
919,"Küsnacht ZH, Schiedhaldenstr. to Küsnacht ZH, Schiedhaldensteig"
919,"Küsnacht ZH, Schübel to Itschnach, Tägermoos"
919,"Itschnach, Tägermoos to Itschnach, Rebweg"
919,"Itschnach, Dorf to Itschnach, Rebweg"
919,"Zumikon, Waltikon to Zumikon, Dorfzentrum"
919,"Itschnach, Fallacher to Zumikon, Gössikon"
919,"Itschnach, Dorf to Itschnach, Fallacher"
919,"Zumikon, Gössikon to Zumikon, Waltikon"
