stop_id,stop_name,stop_lat,stop_lon,stop_number,short_stop_name
2870,"Zürich, Hottingerplatz",47.3693461111111,8.55457305555556,1251,HOTT
2870,"Zürich, Hottingerplatz",47.3693461111111,8.55457305555556,1251,HOTT
2871,"Zürich, Hubertus",47.3772066666667,8.49832472222222,1252,HUBE
2871,"Zürich, Hubertus",47.3772066666667,8.49832472222222,1252,HUBE
2871,"Zürich, Hubertus",47.3772066666667,8.49832472222222,1252,HUBE
2871,"Zürich, Hubertus",47.3772066666667,8.49832472222222,1252,HUBE
2871,"Zürich, Hubertus",47.3772066666667,8.49832472222222,1252,HUBE
1598,"Zürich, Hungerbergstrasse",47.4212091666667,8.50041944444444,1259,HUNG
1598,"Zürich, Hungerbergstrasse",47.4212091666667,8.50041944444444,1259,HUNG
1598,"Zürich, Hungerbergstrasse",47.4212091666667,8.50041944444444,1259,HUNG
1598,"Zürich, Hungerbergstrasse",47.4212091666667,8.50041944444444,1259,HUNG
2336,"Dietikon, Hätschen",47.4021713888889,8.39368194444445,1265,HATS
2336,"Dietikon, Hätschen",47.4021713888889,8.39368194444445,1265,HATS
2337,"Wangen, Hätzelwisen",47.4104116666667,8.64266333333333,1266,WHAE
2722,"Zürich, Höfliweg",47.3676094444444,8.51093722222222,1272,HOEF
2722,"Zürich, Höfliweg",47.3676094444444,8.51093722222222,1272,HOEF
2723,"Dübendorf, Högler",47.3919419444444,8.61445527777778,1273,DHOG
2615,"Zürich, Höschgasse",47.3578908333333,8.55502166666667,1286,HOES
2618,"Zürich, Hügelstrasse",47.3584305555556,8.52603888888889,1288,HUEG
2618,"Zürich, Hügelstrasse",47.3584305555556,8.52603888888889,1288,HUEG
2636,"Zürich, Hürstholz",47.4167833333333,8.52275388888889,1292,HUER
2636,"Zürich, Hürstholz",47.4167833333333,8.52275388888889,1292,HUER
1362,"Zürich, Im Ebnet",47.4314447222222,8.543705,1303,IEBN
1362,"Zürich, Im Ebnet",47.4314447222222,8.543705,1303,IEBN
2807,"Zürich, Im Hagacker",47.3595288888889,8.50738583333333,1307,IHAG
2807,"Zürich, Im Hagacker",47.3595288888889,8.50738583333333,1307,IHAG
2828,"Zürich, Im Hüsli",47.3281583333333,8.51267138888889,1310,IHUS
2828,"Zürich, Im Hüsli",47.3281583333333,8.51267138888889,1310,IHUS
2832,"Zürich, Im Walder",47.3480330555556,8.57427111111111,1315,IWAL
2834,"Zürich, Im Wingert",47.4015416666667,8.50871861111111,1316,IWIN
2834,"Zürich, Im Wingert",47.4015416666667,8.50871861111111,1316,IWIN
2851,"Zürich, In der Ey",47.3695194444444,8.49104888888889,1320,IDEY
2851,"Zürich, In der Ey",47.3695194444444,8.49104888888889,1320,IDEY
2851,"Zürich, In der Ey",47.3695194444444,8.49104888888889,1320,IDEY
2851,"Zürich, In der Ey",47.3695194444444,8.49104888888889,1320,IDEY
2470,"Fällanden, Industrie",47.37575,8.64418472222222,1324,FAEI
2470,"Fällanden, Industrie",47.37575,8.64418472222222,1324,FAEI
2852,"Schlieren, Industrie Gaswerk",47.4012536111111,8.46205222222222,1327,IGAS
2852,"Schlieren, Industrie Gaswerk",47.4012536111111,8.46205222222222,1327,IGAS
1543,"Zürich, Universität Irchel",47.3962633333333,8.54390277777778,1334,IRCH
1543,"Zürich, Universität Irchel",47.3962633333333,8.54390277777778,1334,IRCH
1543,"Zürich, Universität Irchel",47.3962633333333,8.54390277777778,1334,IRCH
2548,"Itschnach, Dorf",47.3276677777778,8.60225638888889,1341,ITDO
2548,"Itschnach, Dorf",47.3276677777778,8.60225638888889,1341,ITDO
2549,"Itschnach, Fallacher",47.3288658333333,8.60565638888889,1342,ITFA
2549,"Itschnach, Fallacher",47.3288658333333,8.60565638888889,1342,ITFA
2565,"Zürich, Jugendherberge",47.3482302777778,8.52767388888889,1354,JUGI
2565,"Zürich, Jugendherberge",47.3482302777778,8.52767388888889,1354,JUGI
2565,"Zürich, Jugendherberge",47.3482302777778,8.52767388888889,1354,JUGI
2568,"Zürich, Kalchbühlweg",47.3407280555556,8.53147777777778,1356,KALB
2568,"Zürich, Kalchbühlweg",47.3407280555556,8.53147777777778,1356,KALB
1906,"Zürich, Kalkbreite",47.3741841666667,8.52065638888889,1357,KALK
1906,"Zürich, Kalkbreite",47.3741841666667,8.52065638888889,1357,KALK
1906,"Zürich, Kalkbreite",47.3741841666667,8.52065638888889,1357,KALK
1906,"Zürich, Kalkbreite",47.3741841666667,8.52065638888889,1357,KALK
1906,"Zürich, Kalkbreite",47.3741841666667,8.52065638888889,1357,KALK
2570,"Zürich, Kanonengasse",47.3785213888889,8.53005388888889,1358,KANO
2570,"Zürich, Kanonengasse",47.3785213888889,8.53005388888889,1358,KANO
2571,"Zürich, Kantonsschule",47.3727330555556,8.55035361111111,1359,KANT
2571,"Zürich, Kantonsschule",47.3727330555556,8.55035361111111,1359,KANT
2434,"Zürich, Kapfstrasse",47.3611622222222,8.57101611111111,1362,KAPF
2434,"Zürich, Kapfstrasse",47.3611622222222,8.57101611111111,1362,KAPF
2244,"Zürich, Kappeli",47.3841055555556,8.49443583333333,1364,KAPP
2244,"Zürich, Kappeli",47.3841055555556,8.49443583333333,1364,KAPP
2244,"Zürich, Kappeli",47.3841055555556,8.49443583333333,1364,KAPP
2244,"Zürich, Kappeli",47.3841055555556,8.49443583333333,1364,KAPP
2262,"Zürich, Sihlpost",47.3759925,8.53400138888889,1366,SIHP
2262,"Zürich, Sihlpost",47.3759925,8.53400138888889,1366,SIHP
2262,"Zürich, Sihlpost",47.3759925,8.53400138888889,1366,SIHP
2262,"Zürich, Sihlpost",47.3759925,8.53400138888889,1366,SIHP
